"Country Name","Region Name",Zone,"Zip From","Zip To","Weight From","Weight To","Volume From","Volume To","Profile Name","Shipping Price","Shipping Name"
AU,VIC,33,3945,3999,251,500,0,0.75,Standard,65.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3945,3999,26,250,0,0.75,Bulky,125.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3945,3999,26,250,0,0.75,Hoarding,125.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3945,3999,251,500,0.751,3.5,Bulky,125.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3945,3999,501,1000,0.751,3.5,Standard,125.0000,"Standard National Road Freight (regional)"
AU,VIC,33,3945,3999,501,1000,0.751,3.5,Bulky,125.0000,"Standard National Road Freight (regional)"
AU,NSW,40,4000,4204,0,25,0,0.064,Standard,35.0000,"Express National Road Freight (regional)"
AU,NSW,40,4000,4204,0,25,0,0.064,Bulky,65.0000,"Express National Road Freight (regional)"
AU,NSW,40,4000,4204,0,25,0.065,0.192,Standard,65.0000,"Express National Road Freight (regional)"
AU,NSW,40,4000,4204,26,250,0,0.75,Standard,65.0000,"Express National Road Freight (regional)"
AU,NSW,40,4000,4204,251,500,0,0.75,Standard,65.0000,"Express National Road Freight (regional)"
AU,NSW,40,4000,4204,0,25,0,0.064,Hoarding,125.0000,"Express National Road Freight (regional)"
AU,NSW,40,4000,4204,0,25,0.065,0.192,Bulky,125.0000,"Express National Road Freight (regional)"
AU,NSW,40,4000,4204,0,25,0.065,0.192,Hoarding,125.0000,"Express National Road Freight (regional)"
AU,NSW,40,4000,4204,26,250,0,0.75,Bulky,125.0000,"Express National Road Freight (regional)"
AU,NSW,40,4000,4204,251,500,0.751,3.5,Bulky,125.0000,"Express National Road Freight (regional)"
AU,NSW,40,4000,4204,501,1000,0.751,3.5,Standard,125.0000,"Express National Road Freight (regional)"
AU,NSW,40,4000,4204,501,1000,0.751,3.5,Bulky,125.0000,"Express National Road Freight (regional)"
AU,QLD,40,4000,4204,0,25,0,0.064,Standard,65.0000,"Next  Day by 8:00am"
AU,QLD,40,4000,4204,0,25,0,0.064,Bulky,80.0000,"Next  Day by 8:00am"
AU,QLD,40,4000,4204,0,25,0,0.064,Hoarding,80.0000,"Next  Day by 8:00am"
AU,QLD,40,4000,4204,0,25,0.065,0.192,Standard,80.0000,"Next  Day by 8:00am"
AU,QLD,40,4000,4204,0,25,0.065,0.192,Bulky,80.0000,"Next  Day by 8:00am"
AU,QLD,40,4000,4204,26,250,0,0.75,Standard,80.0000,"Next  Day by 8:00am"
AU,QLD,40,4000,4204,26,250,0,0.75,Bulky,80.0000,"Next  Day by 8:00am"
AU,QLD,40,4000,4204,251,500,0,0.75,Standard,80.0000,"Next  Day by 8:00am"
AU,QLD,40,4000,4204,0,25,0.065,0.192,Hoarding,95.0000,"Next  Day by 8:00am"
AU,QLD,40,4000,4204,26,250,0,0.75,Hoarding,95.0000,"Next  Day by 8:00am"
AU,QLD,40,4000,4204,251,500,0.751,3.5,Bulky,95.0000,"Next  Day by 8:00am"
AU,QLD,40,4000,4204,251,500,0.751,3.5,Hoarding,95.0000,"Next  Day by 8:00am"
AU,QLD,40,4000,4204,501,1000,0.751,3.5,Standard,95.0000,"Next  Day by 8:00am"
AU,QLD,40,4000,4204,501,1000,0.751,3.5,Bulky,95.0000,"Next  Day by 8:00am"
AU,QLD,40,4000,4204,501,1000,0.751,3.5,Hoarding,95.0000,"Next  Day by 8:00am"
AU,QLD,40,4000,4204,1001,2000,0.751,6.99,Standard,165.0000,"Next  Day by 8:00am"
AU,QLD,40,4000,4204,1001,2000,0.751,6.99,Bulky,165.0000,"Next  Day by 8:00am"
AU,QLD,40,4000,4204,2001,3999,7,15,Standard,245.0000,"Next  Day by 8:00am"
AU,QLD,40,4000,4204,2001,3999,7,15,Bulky,245.0000,"Next  Day by 8:00am"
AU,QLD,40,4000,4204,0,25,0,0.064,Standard,25.0000,"Next Day Standard"
AU,QLD,40,4000,4204,0,25,0,0.064,Bulky,35.0000,"Next Day Standard"
AU,QLD,40,4000,4204,0,25,0.065,0.192,Standard,35.0000,"Next Day Standard"
AU,QLD,40,4000,4204,0,25,0.065,0.192,Bulky,35.0000,"Next Day Standard"
AU,QLD,40,4000,4204,251,500,0,0.75,Standard,35.0000,"Next Day Standard"
AU,QLD,40,4000,4204,0,25,0,0.064,Hoarding,45.0000,"Next Day Standard"
AU,QLD,40,4000,4204,0,25,0.065,0.192,Hoarding,45.0000,"Next Day Standard"
AU,QLD,40,4000,4204,26,250,0,0.75,Standard,45.0000,"Next Day Standard"
AU,QLD,40,4000,4204,26,250,0,0.75,Bulky,45.0000,"Next Day Standard"
AU,QLD,40,4000,4204,251,500,0.751,3.5,Bulky,45.0000,"Next Day Standard"
AU,QLD,40,4000,4204,501,1000,0.751,3.5,Standard,45.0000,"Next Day Standard"
AU,QLD,40,4000,4204,26,250,0,0.75,Hoarding,75.0000,"Next Day Standard"
AU,QLD,40,4000,4204,501,1000,0.751,3.5,Bulky,75.0000,"Next Day Standard"
AU,QLD,40,4000,4204,501,1000,0.751,3.5,Hoarding,75.0000,"Next Day Standard"
AU,QLD,40,4000,4204,1001,2000,0.751,6.99,Standard,75.0000,"Next Day Standard"
AU,QLD,40,4000,4204,1001,2000,0.751,6.99,Bulky,75.0000,"Next Day Standard"
AU,QLD,40,4000,4204,2001,3999,7,15,Standard,95.0000,"Next Day Standard"
AU,QLD,40,4000,4204,2001,3999,7,15,Bulky,95.0000,"Next Day Standard"
AU,QLD,40,4000,4204,0,25,0,0.064,Standard,55.0000,"Same Day Express (3 hr service)"
AU,QLD,40,4000,4204,0,25,0,0.064,Bulky,70.0000,"Same Day Express (3 hr service)"
AU,QLD,40,4000,4204,0,25,0.065,0.192,Standard,70.0000,"Same Day Express (3 hr service)"
AU,QLD,40,4000,4204,0,25,0.065,0.192,Bulky,70.0000,"Same Day Express (3 hr service)"
AU,QLD,40,4000,4204,26,250,0,0.75,Standard,70.0000,"Same Day Express (3 hr service)"
AU,QLD,40,4000,4204,26,250,0,0.75,Bulky,70.0000,"Same Day Express (3 hr service)"
AU,QLD,40,4000,4204,251,500,0,0.75,Standard,70.0000,"Same Day Express (3 hr service)"
AU,QLD,40,4000,4204,0,25,0,0.064,Hoarding,90.0000,"Same Day Express (3 hr service)"
AU,QLD,40,4000,4204,0,25,0.065,0.192,Hoarding,90.0000,"Same Day Express (3 hr service)"
AU,QLD,40,4000,4204,26,250,0,0.75,Hoarding,90.0000,"Same Day Express (3 hr service)"
AU,QLD,40,4000,4204,251,500,0.751,3.5,Bulky,90.0000,"Same Day Express (3 hr service)"
AU,QLD,40,4000,4204,501,1000,0.751,3.5,Standard,90.0000,"Same Day Express (3 hr service)"
AU,QLD,40,4000,4204,501,1000,0.751,3.5,Bulky,90.0000,"Same Day Express (3 hr service)"
AU,QLD,40,4000,4204,1001,2000,0.751,6.99,Standard,135.0000,"Same Day Express (3 hr service)"
AU,QLD,40,4000,4204,1001,2000,0.751,6.99,Bulky,135.0000,"Same Day Express (3 hr service)"
AU,QLD,40,4000,4204,2001,3999,7,15,Standard,185.0000,"Same Day Express (3 hr service)"
AU,QLD,40,4000,4204,2001,3999,7,15,Bulky,185.0000,"Same Day Express (3 hr service)"
AU,QLD,40,4000,4204,0,25,0,0.064,Standard,35.0000,"Same day Standard (5 hour service)"
AU,QLD,40,4000,4204,0,25,0,0.064,Bulky,50.0000,"Same day Standard (5 hour service)"
AU,QLD,40,4000,4204,0,25,0.065,0.192,Standard,50.0000,"Same day Standard (5 hour service)"
AU,QLD,40,4000,4204,0,25,0.065,0.192,Bulky,50.0000,"Same day Standard (5 hour service)"
AU,QLD,40,4000,4204,26,250,0,0.75,Standard,50.0000,"Same day Standard (5 hour service)"
AU,QLD,40,4000,4204,26,250,0,0.75,Bulky,50.0000,"Same day Standard (5 hour service)"
AU,QLD,40,4000,4204,251,500,0,0.75,Standard,50.0000,"Same day Standard (5 hour service)"
AU,QLD,40,4000,4204,0,25,0,0.064,Hoarding,65.0000,"Same day Standard (5 hour service)"
AU,QLD,40,4000,4204,0,25,0.065,0.192,Hoarding,65.0000,"Same day Standard (5 hour service)"
AU,QLD,40,4000,4204,26,250,0,0.75,Hoarding,65.0000,"Same day Standard (5 hour service)"
AU,QLD,40,4000,4204,251,500,0.751,3.5,Bulky,65.0000,"Same day Standard (5 hour service)"
AU,QLD,40,4000,4204,251,500,0.751,3.5,Hoarding,65.0000,"Same day Standard (5 hour service)"
AU,QLD,40,4000,4204,501,1000,0.751,3.5,Standard,65.0000,"Same day Standard (5 hour service)"
AU,QLD,40,4000,4204,501,1000,0.751,3.5,Bulky,65.0000,"Same day Standard (5 hour service)"
AU,QLD,40,4000,4204,1001,2000,0.751,6.99,Standard,95.0000,"Same day Standard (5 hour service)"
AU,QLD,40,4000,4204,1001,2000,0.751,6.99,Bulky,95.0000,"Same day Standard (5 hour service)"
AU,QLD,40,4000,4204,2001,3999,7,15,Standard,125.0000,"Same day Standard (5 hour service)"
AU,QLD,40,4000,4204,2001,3999,7,15,Bulky,125.0000,"Same day Standard (5 hour service)"
AU,NSW,40,4000,4204,0,25,0,0.064,Standard,35.0000,"Standard National Road Freight (near)"
AU,NSW,40,4000,4204,0,25,0,0.064,Bulky,65.0000,"Standard National Road Freight (near)"
AU,NSW,40,4000,4204,0,25,0.065,0.192,Standard,65.0000,"Standard National Road Freight (near)"
AU,NSW,40,4000,4204,26,250,0,0.75,Standard,65.0000,"Standard National Road Freight (near)"
AU,NSW,40,4000,4204,251,500,0,0.75,Standard,65.0000,"Standard National Road Freight (near)"
AU,NSW,40,4000,4204,0,25,0,0.064,Hoarding,125.0000,"Standard National Road Freight (near)"
AU,NSW,40,4000,4204,0,25,0.065,0.192,Bulky,125.0000,"Standard National Road Freight (near)"
AU,NSW,40,4000,4204,0,25,0.065,0.192,Hoarding,125.0000,"Standard National Road Freight (near)"
AU,NSW,40,4000,4204,26,250,0,0.75,Bulky,125.0000,"Standard National Road Freight (near)"
AU,NSW,40,4000,4204,251,500,0.751,3.5,Bulky,125.0000,"Standard National Road Freight (near)"
AU,NSW,40,4000,4204,501,1000,0.751,3.5,Standard,125.0000,"Standard National Road Freight (near)"
AU,NSW,40,4000,4204,501,1000,0.751,3.5,Bulky,125.0000,"Standard National Road Freight (near)"
AU,QLD,43,4205,4299,0,25,0,0.064,Standard,35.0000,"Standard National Road Freight (near)"
AU,QLD,43,4205,4299,0,25,0,0.064,Bulky,65.0000,"Standard National Road Freight (near)"
AU,QLD,43,4205,4299,0,25,0,0.064,Hoarding,65.0000,"Standard National Road Freight (near)"
AU,QLD,43,4205,4299,0,25,0.065,0.192,Standard,65.0000,"Standard National Road Freight (near)"
AU,QLD,43,4205,4299,0,25,0.065,0.192,Bulky,65.0000,"Standard National Road Freight (near)"
AU,QLD,43,4205,4299,0,25,0.065,0.192,Hoarding,65.0000,"Standard National Road Freight (near)"
AU,QLD,43,4205,4299,26,250,0,0.75,Standard,65.0000,"Standard National Road Freight (near)"
AU,QLD,43,4205,4299,251,500,0,0.75,Standard,65.0000,"Standard National Road Freight (near)"
AU,QLD,43,4205,4299,26,250,0,0.75,Bulky,125.0000,"Standard National Road Freight (near)"
AU,QLD,43,4205,4299,26,250,0,0.75,Hoarding,125.0000,"Standard National Road Freight (near)"
AU,QLD,43,4205,4299,251,500,0.751,3.5,Bulky,125.0000,"Standard National Road Freight (near)"
AU,QLD,43,4205,4299,501,1000,0.751,3.5,Standard,125.0000,"Standard National Road Freight (near)"
AU,QLD,43,4205,4299,501,1000,0.751,3.5,Bulky,125.0000,"Standard National Road Freight (near)"
AU,QLD,43,4350,4350,0,25,0,0.064,Standard,35.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4350,4350,0,25,0,0.064,Bulky,65.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4350,4350,0,25,0.065,0.192,Standard,65.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4350,4350,0,25,0.065,0.192,Bulky,65.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4350,4350,0,25,0.065,0.192,Hoarding,65.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4350,4350,26,250,0,0.75,Standard,65.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4350,4350,26,250,0,0.75,Bulky,65.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4350,4350,251,500,0,0.75,Standard,65.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4350,4350,0,25,0,0.064,Hoarding,125.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4350,4350,26,250,0,0.75,Hoarding,125.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4350,4350,251,500,0.751,3.5,Bulky,125.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4350,4350,251,500,0.751,3.5,Hoarding,125.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4350,4350,501,1000,0.751,3.5,Standard,125.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4350,4350,501,1000,0.751,3.5,Bulky,125.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4350,4350,501,1000,0.751,3.5,Hoarding,125.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4518,4569,0,25,0,0.064,Standard,35.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4518,4569,0,25,0,0.064,Bulky,65.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4518,4569,0,25,0.065,0.192,Standard,65.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4518,4569,0,25,0.065,0.192,Bulky,65.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4518,4569,0,25,0.065,0.192,Hoarding,65.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4518,4569,26,250,0,0.75,Standard,65.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4518,4569,26,250,0,0.75,Bulky,65.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4518,4569,251,500,0,0.75,Standard,65.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4518,4569,0,25,0,0.064,Hoarding,125.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4518,4569,26,250,0,0.75,Hoarding,125.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4518,4569,251,500,0.751,3.5,Bulky,125.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4518,4569,251,500,0.751,3.5,Hoarding,125.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4518,4569,501,1000,0.751,3.5,Standard,125.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4518,4569,501,1000,0.751,3.5,Bulky,125.0000,"Standard National Road Freight (regional)"
AU,QLD,43,4518,4569,501,1000,0.751,3.5,Hoarding,125.0000,"Standard National Road Freight (regional)"
AU,WA,60,6000,6199,0,25,0,0.064,Standard,65.0000,"Next  Day by 8:00am"
AU,WA,60,6000,6199,0,25,0,0.064,Bulky,80.0000,"Next  Day by 8:00am"
AU,WA,60,6000,6199,0,25,0,0.064,Hoarding,80.0000,"Next  Day by 8:00am"
AU,WA,60,6000,6199,0,25,0.065,0.192,Standard,80.0000,"Next  Day by 8:00am"
AU,WA,60,6000,6199,0,25,0.065,0.192,Bulky,80.0000,"Next  Day by 8:00am"
AU,WA,60,6000,6199,26,250,0,0.75,Standard,80.0000,"Next  Day by 8:00am"
AU,WA,60,6000,6199,26,250,0,0.75,Bulky,80.0000,"Next  Day by 8:00am"
AU,WA,60,6000,6199,251,500,0,0.75,Standard,80.0000,"Next  Day by 8:00am"
AU,WA,60,6000,6199,0,25,0.065,0.192,Hoarding,95.0000,"Next  Day by 8:00am"
AU,WA,60,6000,6199,26,250,0,0.75,Hoarding,95.0000,"Next  Day by 8:00am"
AU,WA,60,6000,6199,251,500,0.751,3.5,Bulky,95.0000,"Next  Day by 8:00am"
AU,WA,60,6000,6199,251,500,0.751,3.5,Hoarding,95.0000,"Next  Day by 8:00am"
AU,WA,60,6000,6199,501,1000,0.751,3.5,Standard,95.0000,"Next  Day by 8:00am"
AU,WA,60,6000,6199,501,1000,0.751,3.5,Bulky,95.0000,"Next  Day by 8:00am"
AU,WA,60,6000,6199,501,1000,0.751,3.5,Hoarding,95.0000,"Next  Day by 8:00am"
AU,WA,60,6000,6199,1001,2000,0.751,6.99,Standard,165.0000,"Next  Day by 8:00am"
AU,WA,60,6000,6199,1001,2000,0.751,6.99,Bulky,165.0000,"Next  Day by 8:00am"
AU,WA,60,6000,6199,2001,3999,7,15,Standard,245.0000,"Next  Day by 8:00am"
AU,WA,60,6000,6199,2001,3999,7,15,Bulky,245.0000,"Next  Day by 8:00am"
AU,WA,60,6000,6199,0,25,0,0.064,Standard,25.0000,"Next Day Standard"
AU,WA,60,6000,6199,0,25,0,0.064,Bulky,35.0000,"Next Day Standard"
AU,WA,60,6000,6199,0,25,0.065,0.192,Standard,35.0000,"Next Day Standard"
AU,WA,60,6000,6199,0,25,0.065,0.192,Bulky,35.0000,"Next Day Standard"
AU,WA,60,6000,6199,251,500,0,0.75,Standard,35.0000,"Next Day Standard"
AU,WA,60,6000,6199,0,25,0,0.064,Hoarding,45.0000,"Next Day Standard"
AU,WA,60,6000,6199,0,25,0.065,0.192,Hoarding,45.0000,"Next Day Standard"
AU,WA,60,6000,6199,26,250,0,0.75,Standard,45.0000,"Next Day Standard"
AU,WA,60,6000,6199,26,250,0,0.75,Bulky,45.0000,"Next Day Standard"
AU,WA,60,6000,6199,251,500,0.751,3.5,Bulky,45.0000,"Next Day Standard"
AU,WA,60,6000,6199,501,1000,0.751,3.5,Standard,45.0000,"Next Day Standard"
AU,WA,60,6000,6199,26,250,0,0.75,Hoarding,75.0000,"Next Day Standard"
AU,WA,60,6000,6199,501,1000,0.751,3.5,Bulky,75.0000,"Next Day Standard"
AU,WA,60,6000,6199,501,1000,0.751,3.5,Hoarding,75.0000,"Next Day Standard"
AU,WA,60,6000,6199,1001,2000,0.751,6.99,Standard,75.0000,"Next Day Standard"
AU,WA,60,6000,6199,1001,2000,0.751,6.99,Bulky,75.0000,"Next Day Standard"
AU,WA,60,6000,6199,2001,3999,7,15,Standard,95.0000,"Next Day Standard"
AU,WA,60,6000,6199,2001,3999,7,15,Bulky,95.0000,"Next Day Standard"
AU,WA,60,6000,6199,0,25,0,0.064,Standard,55.0000,"Same Day Express (3 hr service)"
AU,WA,60,6000,6199,0,25,0,0.064,Bulky,70.0000,"Same Day Express (3 hr service)"
AU,WA,60,6000,6199,0,25,0.065,0.192,Standard,70.0000,"Same Day Express (3 hr service)"
AU,WA,60,6000,6199,0,25,0.065,0.192,Bulky,70.0000,"Same Day Express (3 hr service)"
AU,WA,60,6000,6199,26,250,0,0.75,Standard,70.0000,"Same Day Express (3 hr service)"
AU,WA,60,6000,6199,26,250,0,0.75,Bulky,70.0000,"Same Day Express (3 hr service)"
AU,WA,60,6000,6199,251,500,0,0.75,Standard,70.0000,"Same Day Express (3 hr service)"
AU,WA,60,6000,6199,0,25,0,0.064,Hoarding,90.0000,"Same Day Express (3 hr service)"
AU,WA,60,6000,6199,0,25,0.065,0.192,Hoarding,90.0000,"Same Day Express (3 hr service)"
AU,WA,60,6000,6199,26,250,0,0.75,Hoarding,90.0000,"Same Day Express (3 hr service)"
AU,WA,60,6000,6199,251,500,0.751,3.5,Bulky,90.0000,"Same Day Express (3 hr service)"
AU,WA,60,6000,6199,501,1000,0.751,3.5,Standard,90.0000,"Same Day Express (3 hr service)"
AU,WA,60,6000,6199,501,1000,0.751,3.5,Bulky,90.0000,"Same Day Express (3 hr service)"
AU,WA,60,6000,6199,1001,2000,0.751,6.99,Standard,135.0000,"Same Day Express (3 hr service)"
AU,WA,60,6000,6199,1001,2000,0.751,6.99,Bulky,135.0000,"Same Day Express (3 hr service)"
AU,WA,60,6000,6199,2001,3999,7,15,Standard,185.0000,"Same Day Express (3 hr service)"
AU,WA,60,6000,6199,2001,3999,7,15,Bulky,185.0000,"Same Day Express (3 hr service)"
AU,WA,60,6000,6199,0,25,0,0.064,Standard,35.0000,"Same day Standard (5 hour service)"
AU,WA,60,6000,6199,0,25,0,0.064,Bulky,50.0000,"Same day Standard (5 hour service)"
AU,WA,60,6000,6199,0,25,0.065,0.192,Standard,50.0000,"Same day Standard (5 hour service)"
AU,WA,60,6000,6199,0,25,0.065,0.192,Bulky,50.0000,"Same day Standard (5 hour service)"
AU,WA,60,6000,6199,26,250,0,0.75,Standard,50.0000,"Same day Standard (5 hour service)"
AU,WA,60,6000,6199,26,250,0,0.75,Bulky,50.0000,"Same day Standard (5 hour service)"
AU,WA,60,6000,6199,251,500,0,0.75,Standard,50.0000,"Same day Standard (5 hour service)"
AU,WA,60,6000,6199,0,25,0,0.064,Hoarding,65.0000,"Same day Standard (5 hour service)"
AU,WA,60,6000,6199,0,25,0.065,0.192,Hoarding,65.0000,"Same day Standard (5 hour service)"
AU,WA,60,6000,6199,26,250,0,0.75,Hoarding,65.0000,"Same day Standard (5 hour service)"
AU,WA,60,6000,6199,251,500,0.751,3.5,Bulky,65.0000,"Same day Standard (5 hour service)"
AU,WA,60,6000,6199,251,500,0.751,3.5,Hoarding,65.0000,"Same day Standard (5 hour service)"
AU,WA,60,6000,6199,501,1000,0.751,3.5,Standard,65.0000,"Same day Standard (5 hour service)"
AU,WA,60,6000,6199,501,1000,0.751,3.5,Bulky,65.0000,"Same day Standard (5 hour service)"
AU,WA,60,6000,6199,1001,2000,0.751,6.99,Standard,95.0000,"Same day Standard (5 hour service)"
AU,WA,60,6000,6199,1001,2000,0.751,6.99,Bulky,95.0000,"Same day Standard (5 hour service)"
AU,WA,60,6000,6199,2001,3999,7,15,Standard,125.0000,"Same day Standard (5 hour service)"
AU,WA,60,6000,6199,2001,3999,7,15,Bulky,125.0000,"Same day Standard (5 hour service)"
